17:27:53 05 ноя 17:27:57 wait end 4
17:27:53 05 ноя 17:27:57 open sock
17:27:53 05 ноя 17:27:57 Listen sock
17:27:53 05 ноя 17:27:57 ## Update History = {"time" : "17:27:57", "date" : "05:11:17", "k1t6" : 68.92, "k1t7" : 106.81, "k1t11" : 206.17, "k1t12" : 211.87, "k1t13" : 286.82, "k1t5" : 73.32, "k1t3" : 77.91, "k1t4" : 75.64, "k1dt5t6" : 4.40, "k1dt3t4" : 2.27, "k1sbr" : 0, "k1vanna" : 85.26, "k1bo1" : 92.03, "k1bo2" : 86.17, "sbrkgu1" : 0, "k2t6" : 59.26, "k2t7" : 114.30, "k2t11" : 194.36, "k2t12" : 198.41, "k2t13" : 288.72, "k2t5" : 61.13, "k2t3" : 74.67, "k2t4" : 68.17, "k2dt5t6" : 1.87, "k2dt3t4" : 6.50, "k2sbr" : 0, "k2vanna" : 124.43, "k2bo1" : 82.03, "k2bo2" : 108.81, "sbrkgu2" : 0,  }
17:27:53 05 ноя 17:27:57 generate begin
17:27:53 05 ноя 17:27:57 generate end
17:27:53 05 ноя 17:28:10 #### restart application reason: No income conenction for 5 min ############################################
17:28:10 05 ноя 17:28:10 Начало работы программы

17:28:10 05 ноя 17:28:10 init  begin
17:28:10 05 ноя 17:28:11 generate begin
17:28:10 05 ноя 17:28:11 generate end
17:28:10 05 ноя 17:28:11 init  counters
17:28:10 05 ноя 17:28:11 init  end
17:28:10 05 ноя 17:28:11 wait start0
17:27:53 05 ноя 17:28:11 finalize begin
17:27:53 05 ноя 17:28:11 Завершение работы программы

17:28:10 05 ноя 17:28:14 wait end 4
17:28:10 05 ноя 17:28:14 open sock
17:28:10 05 ноя 17:28:14 Listen sock
